baristas,price,profit
3.0,8.0,1400.0
3.0,8.0,1344.9
3.0,8.0,1420.6
3.0,8.0,1337.2
3.0,8.0,1262.1
3.0,8.0,1548.3
3.0,8.0,1117.5
3.0,8.0,1144.2
3.0,8.0,1265.3
3.0,8.0,1147.8
3.0,8.0,1296.4
3.0,8.0,1296.3
3.0,8.0,1165.0
3.0,8.0,1313.4
3.0,8.0,1043.9
3.0,8.0,1095.9
3.0,8.0,1327.4
3.0,8.0,981.8
3.0,8.0,1376.3
3.0,8.0,1036.7
3.0,8.0,1240.6
3.0,8.0,1258.4
3.0,8.0,1085.8
3.0,8.0,1285.4
3.0,8.0,1171.2
3.0,8.0,1137.2
3.0,8.0,1271.9
3.0,8.0,1223.6
3.0,8.0,1344.7
3.0,8.0,1476.4
3.0,8.0,1406.8
3.0,8.0,1210.3
3.0,8.0,1189.0
3.0,8.0,1430.7
3.0,8.0,1203.1
3.0,8.0,1313.8
3.0,8.0,1102.7
3.0,8.0,1365.5
3.0,8.0,1182.3
3.0,8.0,1209.9
3.0,8.0,1320.4
3.0,8.0,1369.5
3.0,8.0,1459.4
3.0,8.0,1223.7
3.0,8.0,1437.7
3.0,8.0,1255.0
3.0,8.0,1175.6
3.0,8.0,1310.0
3.0,8.0,1251.9
3.0,8.0,1437.6
3.0,8.0,1241.2
3.0,8.0,1479.8
3.0,8.0,1410.5
3.0,8.0,1326.8
3.0,8.0,1196.1
3.0,8.0,1354.6
3.0,8.0,1506.7
3.0,8.0,1499.7
3.0,8.0,1362.5
3.0,8.0,1248.4
3.0,8.0,1365.4
3.0,8.0,1413.9
3.0,8.0,1299.8
3.0,8.0,1129.9
3.0,8.0,1223.6
3.0,8.0,1272.5
3.0,8.0,1044.5
3.0,8.0,1635.4
3.0,8.0,1361.2
3.0,8.0,1244.9
3.0,8.0,1116.3
3.0,8.0,1300.2
3.0,8.0,1302.7
3.0,8.0,1216.6
3.0,8.0,1258.2
3.0,8.0,1275.6
3.0,8.0,1593.7
3.0,8.0,1569.3
3.0,8.0,1217.1
3.0,8.0,1372.6
3.0,8.0,1255.7
3.0,8.0,1123.3
3.0,8.0,1185.7
3.0,8.0,1379.1
3.0,8.0,1223.8
3.0,8.0,1227.4
3.0,8.0,1126.8
3.0,8.0,1227.8
3.0,8.0,1341.5
3.0,8.0,1316.5
3.0,8.0,1375.4
3.0,8.0,1279.0
3.0,8.0,1244.6
3.0,8.0,1151.2
3.0,8.0,1268.7
3.0,8.0,1251.9
3.0,8.0,1327.8
3.0,8.0,1075.4
3.0,8.0,1213.5
3.0,8.0,1217.1
3.0,8.0,1120.0
3.0,8.0,1327.8
3.0,8.0,1389.7
3.0,8.0,1331.5
3.0,8.0,1320.8
3.0,8.0,1548.5
3.0,8.0,1144.7
3.0,8.0,1175.4
3.0,8.0,1414.2
3.0,8.0,1047.1
3.0,8.0,1345.0
3.0,8.0,1410.4
3.0,8.0,1445.3
3.0,8.0,1434.2
3.0,8.0,1556.3
3.0,8.0,1310.9
3.0,8.0,895.6
3.0,8.0,1188.9
3.0,8.0,1289.8
3.0,8.0,1386.4
3.0,8.0,1141.0
3.0,8.0,1161.2
3.0,8.0,1396.3
3.0,8.0,1383.2
3.0,8.0,1313.3
3.0,8.0,1417.1
3.0,8.0,1272.1
3.0,8.0,995.9
3.0,8.0,1223.8
3.0,8.0,1282.4
3.0,8.0,1262.0
3.0,8.0,1472.1
3.0,8.0,1271.8
3.0,8.0,951.0
3.0,8.0,1244.2
3.0,8.0,1251.4
3.0,8.0,1576.3
3.0,8.0,1420.2
3.0,8.0,1331.3
3.0,8.0,1248.2
3.0,8.0,1068.2
3.0,8.0,1500.1
3.0,8.0,1243.9
3.0,8.0,1278.8
3.0,8.0,1261.7
3.0,8.0,1259.1
